"Year","Product","Country","Kilos","Dollars"
2017,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","DENMARK",500,3250
2017,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","ECUADOR",1326418,7288720
2017,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","GUATEMALA",11340,62500
2017,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","HONDURAS",117154,652406
2017,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","INDIA",111562,697982
2017,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","INDONESIA",560593,4079574
2017,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","MALAYSIA",4224,24076
2017,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","MEXICO",11970,114260
2017,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","NICARAGUA",54258,280642
2017,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","NORWAY",0,0
2017,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","PANAMA",105363,553797
2017,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","PERU",111337,638333
2017,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","PHILIPPINES",0,0
2017,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","THAILAND",44923,281897
2017,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","VENEZUELA",2039,13286
2017,"SHRIMP WARM-WATER SHELL-ON FROZEN > 70","VIETNAM",30724,200621
2017,"SMELTS NSPF FROZEN","CANADA",20412,44601
2017,"SMELTS NSPF FROZEN","PERU",21790,50800
2017,"SMELTS NSPF FROZEN","VIETNAM",16583,48686
2017,"SMELTS SEA FROZEN","CHINA",1898,17445
2017,"SMELTS SEA FROZEN","JAPAN",2627,23298
2017,"SMELTS SEA FROZEN","PERU",89190,326220
2017,"SMELTS SEA FROZEN","VIETNAM",0,0
2017,"SNAIL OTHER THAN SEA SNAIL LIVE/FRESH/FROZEN/SALTED","CHINA",20593,57875
2017,"SNAIL OTHER THAN SEA SNAIL LIVE/FRESH/FROZEN/SALTED","FRANCE",1311,9534
2017,"SNAIL OTHER THAN SEA SNAIL LIVE/FRESH/FROZEN/SALTED","SOUTH KOREA",1386,9860
2017,"SNAIL OTHER THAN SEA SNAIL LIVE/FRESH/FROZEN/SALTED","THAILAND",9170,46249
2017,"SNAIL OTHER THAN SEA SNAIL LIVE/FRESH/FROZEN/SALTED","VIETNAM",40004,106298
2017,"SNAIL OTHER THAN SEA SNAIL PREPARED/PRESERVED","FRANCE",0,0
2017,"SNAIL OTHER THAN SEA SNAIL PREPARED/PRESERVED","INDONESIA",48960,226713
2017,"SNAIL OTHER THAN SEA SNAIL PREPARED/PRESERVED","MEXICO",110892,764496
2017,"SNAIL OTHER THAN SEA SNAIL PREPARED/PRESERVED","SOUTH KOREA",3338,42107
2017,"SNAIL OTHER THAN SEA SNAIL PREPARED/PRESERVED","VIETNAM",27935,106076
2017,"SNAIL OTHER THAN SEA SNAIL PRODUCTS PREPARED DINNERS","CHINA",0,0
2017,"SNAIL OTHER THAN SEA SNAIL PRODUCTS PREPARED DINNERS","FRANCE",0,0
2017,"SNAIL OTHER THAN SEA SNAIL PRODUCTS PREPARED DINNERS","IRELAND",12750,71655
2017,"SNAIL OTHER THAN SEA SNAIL PRODUCTS PREPARED DINNERS","JAPAN",0,0
2017,"SNAIL OTHER THAN SEA SNAIL PRODUCTS PREPARED DINNERS","VIETNAM",8341,35859
2017,"SNAPPER (LUTJANIDAE SPP.) FRESH","AUSTRALIA",8632,81730
2017,"SNAPPER (LUTJANIDAE SPP.) FRESH","BRAZIL",20418,131284
2017,"SNAPPER (LUTJANIDAE SPP.) FRESH","COSTA RICA",141560,1061579
2017,"SNAPPER (LUTJANIDAE SPP.) FRESH","ECUADOR",275,2121
2017,"SNAPPER (LUTJANIDAE SPP.) FRESH","INDONESIA",3272,43687
2017,"SNAPPER (LUTJANIDAE SPP.) FRESH","JAPAN",650,4654
2017,"SNAPPER (LUTJANIDAE SPP.) FRESH","MEXICO",596366,3104718
2017,"SNAPPER (LUTJANIDAE SPP.) FRESH","NEW ZEALAND",433336,2943063
2017,"SNAPPER (LUTJANIDAE SPP.) FRESH","PANAMA",0,0
2017,"SNAPPER (LUTJANIDAE SPP.) FROZEN","BRAZIL",62902,394043
2017,"SNAPPER (LUTJANIDAE SPP.) FROZEN","INDONESIA",73201,556947
2017,"SNAPPER (LUTJANIDAE SPP.) FROZEN","MEXICO",5425,28492
2017,"SNAPPER (LUTJANIDAE SPP.) FROZEN","NEW ZEALAND",0,0
2017,"SNAPPER (LUTJANIDAE SPP.) FROZEN","THAILAND",2574,14332
2017,"SNAPPER (LUTJANIDAE SPP.) FROZEN","VIETNAM",2340,16743
2017,"SOUPS BROTHS BASED ON FISH OR OTHER SEAFOOD","CHILE",19434,25760
2017,"SOUPS BROTHS BASED ON FISH OR OTHER SEAFOOD","CHINA",0,0
2017,"SOUPS BROTHS BASED ON FISH OR OTHER SEAFOOD","JAPAN",1016958,4185506
2017,"SOUPS BROTHS BASED ON FISH OR OTHER SEAFOOD","NEW ZEALAND",594,4070
2017,"SOUPS BROTHS BASED ON FISH OR OTHER SEAFOOD","PHILIPPINES",2465,15656
2017,"SOUPS BROTHS BASED ON FISH OR OTHER SEAFOOD","SOUTH KOREA",87453,476386
2017,"SOUPS BROTHS BASED ON FISH OR OTHER SEAFOOD","TAIWAN",1221,11620
2017,"SOUPS BROTHS BASED ON FISH OR OTHER SEAFOOD","THAILAND",63325,249388
2017,"SOUPS BROTHS BASED ON FISH OR OTHER SEAFOOD","VIETNAM",738,3383
2017,"SQUID (LOLIGO NSPF) DRIED/SALTED/BRINE","CHINA",2871828,15824585
2017,"SQUID (LOLIGO NSPF) DRIED/SALTED/BRINE","CHINA - HONG KONG",6407,47300
2017,"SQUID (LOLIGO NSPF) DRIED/SALTED/BRINE","INDIA",70233,387945
2017,"SQUID (LOLIGO NSPF) DRIED/SALTED/BRINE","INDONESIA",5351,36433
2017,"SQUID (LOLIGO NSPF) DRIED/SALTED/BRINE","JAPAN",1200,11043
2017,"SQUID (LOLIGO NSPF) DRIED/SALTED/BRINE","PERU",321284,1792277
2017,"SQUID (LOLIGO NSPF) DRIED/SALTED/BRINE","PHILIPPINES",1451,17218
2017,"SQUID (LOLIGO NSPF) DRIED/SALTED/BRINE","SOUTH KOREA",7897,61546
2017,"SQUID (LOLIGO NSPF) DRIED/SALTED/BRINE","TAIWAN",19522,77477
2017,"SQUID (LOLIGO NSPF) DRIED/SALTED/BRINE","THAILAND",317507,3210111
2017,"SQUID (LOLIGO NSPF) DRIED/SALTED/BRINE","VIETNAM",99650,628085
2017,"SQUID (LOLIGO NSPF) FROZEN","CHINA",2005452,11641899
2017,"SQUID (LOLIGO NSPF) FROZEN","INDIA",525398,3735264
2017,"SQUID (LOLIGO NSPF) FROZEN","INDONESIA",3368,17918
2017,"SQUID (LOLIGO NSPF) FROZEN","JAPAN",352,3211
2017,"SQUID (LOLIGO NSPF) FROZEN","NEW ZEALAND",17995,55036
2017,"SQUID (LOLIGO NSPF) FROZEN","PERU",126162,574268
2017,"SQUID (LOLIGO NSPF) FROZEN","PHILIPPINES",1104,7200
2017,"SQUID (LOLIGO NSPF) FROZEN","TAIWAN",36105,300332
2017,"SQUID (LOLIGO NSPF) FROZEN","THAILAND",610709,5436773
2017,"SQUID (LOLIGO NSPF) FROZEN","VIETNAM",12796,110728
2017,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","CHINA",0,0
2017,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","CHINA - HONG KONG",0,0
2017,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","INDIA",0,0
2017,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","INDONESIA",0,0
2017,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","JAPAN",0,0
2017,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","PERU",0,0
2017,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","PHILIPPINES",0,0
2017,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","SOUTH KOREA",0,0
2017,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","TAIWAN",0,0
2017,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","THAILAND",0,0
2017,"SQUID (LOLIGO NSPF) FROZEN/DRIED/SALTED/BRINE","VIETNAM",0,0
2017,"SQUID (LOLIGO NSPF) LIVE/FRESH","SOUTH KOREA",0,0
2017,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","CHINA",99227,579277
2017,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","CHINA - HONG KONG",8000,67901
2017,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","JAPAN",4885,59446
2017,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","PERU",0,0
2017,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","PHILIPPINES",66900,170975
2017,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","SOUTH KOREA",17165,285066
2017,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","TAIWAN",28858,419237
2017,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","THAILAND",134639,1009764
2017,"SQUID (LOLIGO NSPF) PREPARED/PRESERVED","VIETNAM",162994,1461232
2017,"SQUID (LOLIGO OPALESCENS) FROZEN","CHINA",63662,57419
2017,"SQUID (LOLIGO OPALESCENS) FROZEN","MEXICO",6240,8986
2017,"SQUID (LOLIGO OPALESCENS) FROZEN/DRIED/SALTED/BRINE","CHINA",0,0
2017,"SQUID (LOLIGO OPALESCENS) FROZEN/DRIED/SALTED/BRINE","TAIWAN",0,0
2017,"SQUID (LOLIGO OPALESCENS) FROZEN/DRIED/SALTED/BRINE","THAILAND",0,0
2017,"SQUID (LOLIGO OPALESCENS)DRIED/SALTED/BRINE","CHINA",61608,103952
2017,"SQUID (LOLIGO PEALEI) DRIED/SALTED/BRINE","SOUTH KOREA",8483,42102
2017,"SQUID (LOLIGO PEALEI) DRIED/SALTED/BRINE","VIETNAM",4630,25994
2017,"SQUID (LOLIGO PEALEI) FROZEN/DRIED/SALTED/BRINE","SOUTH KOREA",0,0
2017,"SQUID (LOLIGO PEALEI) FROZEN/DRIED/SALTED/BRINE","VIETNAM",0,0
2017,"SQUID (LOLIGO SPP.) LIVE/FRESH","CHINA",28140,130349
2017,"SQUID (LOLIGO SPP.) LIVE/FRESH","JAPAN",518,17806
2017,"SQUID FILLET FROZEN","CHILE",53212,106260
2017,"SQUID FILLET FROZEN","CHINA",199610,1029700
2017,"SQUID FILLET FROZEN","CHINA - HONG KONG",5999,11456
2017,"SQUID FILLET FROZEN","MEXICO",4990,11880
2017,"SQUID FILLET FROZEN","PERU",39829,201963
2017,"SQUID FILLET FROZEN","PHILIPPINES",7207,45131
2017,"SQUID FILLET FROZEN","SOUTH KOREA",1675,6650
2017,"SQUID FILLET FROZEN","TAIWAN",314266,2123171
2017,"SQUID FILLET FROZEN","THAILAND",19651,161070
2017,"SQUID FILLET FROZEN","VIETNAM",400,6679
2017,"SQUID NSPF DRIED/SALTED/BRINE","ARGENTINA",43908,180532
2017,"SQUID NSPF DRIED/SALTED/BRINE","CHILE",7389,36946
2017,"SQUID NSPF DRIED/SALTED/BRINE","CHINA",3947889,16161251
2017,"SQUID NSPF DRIED/SALTED/BRINE","CHINA - HONG KONG",18035,42355
2017,"SQUID NSPF DRIED/SALTED/BRINE","INDONESIA",9208,85734
2017,"SQUID NSPF DRIED/SALTED/BRINE","JAPAN",100192,919071
2017,"SQUID NSPF DRIED/SALTED/BRINE","MALAYSIA",2850,16000
2017,"SQUID NSPF DRIED/SALTED/BRINE","MEXICO",38600,102290
2017,"SQUID NSPF DRIED/SALTED/BRINE","NEW ZEALAND",280971,1483244
2017,"SQUID NSPF DRIED/SALTED/BRINE","PERU",108,2377
2017,"SQUID NSPF DRIED/SALTED/BRINE","SOUTH KOREA",207164,1273425
2017,"SQUID NSPF DRIED/SALTED/BRINE","TAIWAN",1507800,6117085
2017,"SQUID NSPF DRIED/SALTED/BRINE","THAILAND",69726,453384
2017,"SQUID NSPF DRIED/SALTED/BRINE","VANUATU",187514,704608
2017,"SQUID NSPF DRIED/SALTED/BRINE","VIETNAM",152890,951705
2017,"SQUID NSPF FILLET FROZEN","ARGENTINA",0,0
2017,"SQUID NSPF FILLET FROZEN","CHILE",0,0
2017,"SQUID NSPF FILLET FROZEN","CHINA",0,0
2017,"SQUID NSPF FILLET FROZEN","JAPAN",0,0
2017,"SQUID NSPF FILLET FROZEN","MEXICO",0,0
2017,"SQUID NSPF FILLET FROZEN","PERU",0,0
2017,"SQUID NSPF FILLET FROZEN","PHILIPPINES",0,0
2017,"SQUID NSPF FILLET FROZEN","SOUTH KOREA",0,0
2017,"SQUID NSPF FILLET FROZEN","TAIWAN",0,0
2017,"SQUID NSPF FILLET FROZEN","THAILAND",0,0
2017,"SQUID NSPF FILLET FROZEN","VIETNAM",0,0
2017,"SQUID NSPF FROZEN","ARGENTINA",19502,50806
2017,"SQUID NSPF FROZEN","CHILE",55205,193900
2017,"SQUID NSPF FROZEN","CHINA",3245482,16252527
2017,"SQUID NSPF FROZEN","ECUADOR",58886,108640
2017,"SQUID NSPF FROZEN","INDIA",6096,27540
2017,"SQUID NSPF FROZEN","JAPAN",41832,321222
2017,"SQUID NSPF FROZEN","NEW ZEALAND",314537,1041313
2017,"SQUID NSPF FROZEN","PERU",83571,216877
2017,"SQUID NSPF FROZEN","PHILIPPINES",7378,95575
2017,"SQUID NSPF FROZEN","SOUTH KOREA",446838,1354150
2017,"SQUID NSPF FROZEN","TAIWAN",648704,2965188
2017,"SQUID NSPF FROZEN","THAILAND",38388,293779
2017,"SQUID NSPF FROZEN","VANUATU",23690,96655
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","BURMA",0,0
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","CHILE",0,0
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","CHINA",0,0
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","CHINA - HONG KONG",0,0
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","ECUADOR",0,0
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","INDIA",0,0
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","INDONESIA",0,0
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","JAPAN",0,0
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","MALAYSIA",0,0
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","MEXICO",0,0
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","NEW ZEALAND",0,0
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","PERU",0,0
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","PHILIPPINES",0,0
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","SOUTH KOREA",0,0
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","SPAIN",0,0
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","TAIWAN",0,0
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","THAILAND",0,0
2017,"SQUID NSPF FROZEN/DRIED/SALTED/BRINE","VIETNAM",0,0
2017,"SQUID NSPF LIVE/FRESH","CHINA",0,0
2017,"SQUID NSPF LIVE/FRESH","INDIA",1996,15311
2017,"SQUID NSPF LIVE/FRESH","JAPAN",7236,68001
2017,"SQUID NSPF LIVE/FRESH","SOUTH KOREA",0,0
2017,"SQUID NSPF PREPARED/PRESERVED","CHILE",171719,526665
2017,"SQUID NSPF PREPARED/PRESERVED","CHINA",1253484,6464290
2017,"SQUID NSPF PREPARED/PRESERVED","CHINA - HONG KONG",19697,240607
2017,"SQUID NSPF PREPARED/PRESERVED","ECUADOR",32640,81900
2017,"SQUID NSPF PREPARED/PRESERVED","JAPAN",180591,1768119
2017,"SQUID NSPF PREPARED/PRESERVED","PERU",537082,1797269
2017,"SQUID NSPF PREPARED/PRESERVED","PHILIPPINES",16876,57708
2017,"SQUID NSPF PREPARED/PRESERVED","SOUTH KOREA",71552,1031677
2017,"SQUID NSPF PREPARED/PRESERVED","SPAIN",0,0
2017,"SQUID NSPF PREPARED/PRESERVED","TAIWAN",188065,2183800
2017,"SQUID NSPF PREPARED/PRESERVED","THAILAND",84745,778748
2017,"SQUID NSPF PREPARED/PRESERVED","VIETNAM",0,0
2017,"STICKS TYPE PRODUCTS COATED COOKED OR IN OIL NOT MINCED","CHINA",279880,1341862
2017,"STICKS TYPE PRODUCTS COATED COOKED OR IN OIL NOT MINCED","COSTA RICA",1527,10545
2017,"STICKS TYPE PRODUCTS COATED COOKED OR IN OIL NOT MINCED","MALAYSIA",36920,138604
2017,"STICKS TYPE PRODUCTS COATED COOKED OR IN OIL NOT MINCED","SOUTH KOREA",0,0
2017,"STICKS TYPE PRODUCTS COATED COOKED OR IN OIL NOT MINCED","THAILAND",320,3314
2017,"STICKS TYPE PRODUCTS COATED COOKED OR IN OIL NOT MINCED","VIETNAM",138871,775684
2017,"STICKS TYPE PRODUCTS COATED COOKED/FROZEN OF MINCED","CHINA",26105,68898
2017,"STICKS TYPE PRODUCTS COATED COOKED/FROZEN OF MINCED","INDIA",0,0
2017,"STICKS TYPE PRODUCTS COATED COOKED/FROZEN OF MINCED","JAPAN",0,0
2017,"STICKS TYPE PRODUCTS COATED COOKED/FROZEN OF MINCED","SOUTH KOREA",20060,85808
2017,"STICKS TYPE PRODUCTS COATED COOKED/FROZEN OF MINCED","TAIWAN",0,0
2017,"STICKS TYPE PRODUCTS COATED COOKED/FROZEN OF MINCED","THAILAND",870377,1232891
2017,"STICKS TYPE PRODUCTS COATED NOT COOKED NOT IN OIL NOT MINCED","CHINA",259937,1130069
2017,"STICKS TYPE PRODUCTS COATED NOT COOKED NOT IN OIL NOT MINCED","JAPAN",86,2597
2017,"STICKS TYPE PRODUCTS COATED NOT COOKED NOT IN OIL NOT MINCED","NEW ZEALAND",133625,664352
2017,"STICKS TYPE PRODUCTS COATED NOT COOKED NOT IN OIL NOT MINCED","THAILAND",381,2291
2017,"STICKS TYPE PRODUCTS COATED NOT COOKED NOT IN OIL NOT MINCED","VIETNAM",104008,382051
2017,"STICKS TYPE PRODUCTS COATED NOT COOKED NOT IN OIL OF MINCED","CHINA - HONG KONG",450,9420
2017,"STICKS TYPE PRODUCTS COATED NOT COOKED NOT IN OIL OF MINCED","JAPAN",130,2612
2017,"STICKS TYPE PRODUCTS COATED NOT COOKED NOT IN OIL OF MINCED","THAILAND",13920,91840
2017,"STICKS TYPE PRODUCTS COATED NOT COOKED OF MINCED","JAPAN",7855,42798
2017,"STICKS TYPE PRODUCTS COATED NOT COOKED OF MINCED","LITHUANIA",80640,200974
2017,"STICKS TYPE PRODUCTS COATED NOT COOKED OF MINCED","SOUTH KOREA",1500,6805
2017,"STICKS TYPE PRODUCTS COATED NOT COOKED OF MINCED","TAIWAN",2750,11543
2017,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","CHINA",1469153,2989687
2017,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","CHINA - HONG KONG",2638,78000
2017,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","INDIA",155071,413669
2017,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","JAPAN",110842,873536
2017,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","MALAYSIA",0,0
2017,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","PHILIPPINES",8907,67867
2017,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","SOUTH KOREA",286570,1136652
2017,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","SRI LANKA",370,2451
2017,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","TAIWAN",311821,2243977
2017,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","THAILAND",1994743,8448784
2017,"STICKS TYPE PRODUCTS NOT COATED COOKED/FROZEN OF MINCED","VIETNAM",122032,624363
2017,"STICKS TYPE PRODUCTS NOT COATED IN OIL NOT MINCED > 7KG","CHINA",0,0
2017,"STICKS TYPE PRODUCTS NOT COATED IN OIL NOT MINCED > 7KG","MALAYSIA",0,0
2017,"STICKS TYPE PRODUCTS NOT COATED IN OIL NOT MINCED > 7KG","PHILIPPINES",1361,16500
2017,"STICKS TYPE PRODUCTS NOT COATED IN OIL NOT MINCED > 7KG","SOUTH KOREA",0,0
2017,"STICKS TYPE PRODUCTS NOT COATED IN OIL NOT MINCED > 7KG","VIETNAM",0,0
2017,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","CHINA",1231155,2464483
2017,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","CHINA - HONG KONG",33419,959865
2017,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","INDIA",136799,482578
2017,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","JAPAN",94169,809680
2017,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","LATVIA",1642,11749
2017,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","MALAYSIA",240434,920369
2017,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","PHILIPPINES",33157,161115
2017,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","RUSSIAN FEDERATION",0,0
2017,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","SOUTH KOREA",17724,231144
2017,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","SPAIN",0,0
2017,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","TAIWAN",51839,510087
2017,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","THAILAND",375522,1849541
2017,"STICKS TYPE PRODUCTS NOT COATED NOT COOKED OF MINCED","VIETNAM",27943,236793
2017,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","CHINA",120,4195
2017,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","FIJI",6530,52373
2017,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","ISRAEL",29530,91282
2017,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","JAPAN",7603,91379
2017,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","PHILIPPINES",504169,2245508
2017,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","PORTUGAL",0,0
2017,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","RUSSIAN FEDERATION",0,0
2017,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","SOUTH KOREA",27262,451266
2017,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","SPAIN",259,3901
2017,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","TAIWAN",868,17900
2017,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","THAILAND",15803,165021
2017,"STICKS TYPE PRODUCTS NOT COATED NOT MINCED NOT > 7KG","VIETNAM",19810,151842
2017,"STROMBOID CONCHS (STROMBUS SPP.) FROZEN","CHILE",7250,136051
2017,"STROMBOID CONCHS (STROMBUS SPP.) FROZEN","CHINA",1750,51800
2017,"STROMBOID CONCHS (STROMBUS SPP.) FROZEN","MEXICO",1146,2951
2017,"SWORDFISH FILLET FROZEN","CHILE",2885,15200
2017,"SWORDFISH FILLET FROZEN","ECUADOR",0,0
2017,"SWORDFISH FILLET FROZEN","INDONESIA",32159,349993
2017,"SWORDFISH FILLET FROZEN","SINGAPORE",713115,6243087
2017,"SWORDFISH FILLET FROZEN","VIETNAM",68322,673774
2017,"SWORDFISH FRESH","AUSTRALIA",192176,2215909
2017,"SWORDFISH FRESH","BRAZIL",10841,103897
2017,"SWORDFISH FRESH","CHILE",44165,350963
2017,"SWORDFISH FRESH","COSTA RICA",49964,438739
2017,"SWORDFISH FRESH","ECUADOR",150579,1312591
2017,"SWORDFISH FRESH","FIJI",0,0
2017,"SWORDFISH FRESH","FRENCH POLYNESIA",13076,105073
2017,"SWORDFISH FRESH","MALDIVE IS.",1564,9384
2017,"SWORDFISH FRESH","MAURITIUS",2277,8808
2017,"SWORDFISH FRESH","MEXICO",387758,2372383
2017,"SWORDFISH FRESH","MOZAMBIQUE",6100,17685
2017,"SWORDFISH FRESH","NEW ZEALAND",263941,1868456
2017,"SWORDFISH FRESH","SEYCHELLES",12329,145554
2017,"SWORDFISH FRESH","SOUTH AFRICA",0,0
2017,"SWORDFISH FRESH","SRI LANKA",62318,693453
2017,"SWORDFISH FRESH","TONGA",616,3081
2017,"SWORDFISH FRESH","VIETNAM",452,4482
2017,"SWORDFISH FROZEN","SPAIN",0,0
2017,"SWORDFISH FROZEN","VIETNAM",10686,84930
2017,"SWORDFISH MEAT FROZEN > 6.8KG","CHILE",13668,116762
2017,"SWORDFISH MEAT FROZEN > 6.8KG","ECUADOR",48238,49982
2017,"SWORDFISH MEAT FROZEN > 6.8KG","INDONESIA",340,3495
2017,"SWORDFISH MEAT FROZEN > 6.8KG","SINGAPORE",16996,159247
2017,"SWORDFISH STEAKS FRESH","COSTA RICA",490,5170
2017,"SWORDFISH STEAKS FRESH","ECUADOR",0,0
2017,"SWORDFISH STEAKS FROZEN","CHILE",9072,88714
2017,"SWORDFISH STEAKS FROZEN","INDONESIA",24728,274847
2017,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","BRAZIL",116196,723221
2017,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","CHILE",0,0
2017,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","COLOMBIA",641149,5097847
2017,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","COSTA RICA",74439,426994
2017,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","ECUADOR",258762,1263768
2017,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","GUATEMALA",122112,742535
2017,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","MEXICO",1353149,10357502
2017,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","PHILIPPINES",0,0
2017,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","THAILAND",0,0
2017,"TILAPIA (OREOCHROMIS SPP.) FILLET FRESH","VIETNAM",0,0
2017,"TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN","CHINA",22685468,76352410
2017,"TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN","CHINA - HONG KONG",19976,40170
2017,"TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN","COSTA RICA",5218,56769
2017,"TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN","INDONESIA",1103537,9194496
2017,"TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN","MALAYSIA",9596,56359
2017,"TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN","TAIWAN",1654836,8263972
2017,"TILAPIA (OREOCHROMIS SPP.) FILLET FROZEN","VIETNAM",118292,327593
2017,"TILAPIA (OREOCHROMIS SPP.) FRESH","COSTA RICA",1432,4521
