MFG_FIRM_FEI_NUM,Declared_Manufacturer,LINE1_ADRS,LINE2_ADRS,CITY_NAME,PROVINCE_STATE,ISO_CNTRY_CODE,COUNTRY_NAME,FULL_ADDRESS,CITY_COUNTRY,PRODUCT_CODE,REFUSAL_DATE,DISTRICT,ENTRY_NUM,RFRNC_DOC_ID,LINE_NUM,LINE_SFX_ID,FDA_SAMPLE_ANALYSIS,PRIVATE_LAB_ANALYSIS,ACT_SECTION_CHARGES,REFUSAL_CHARGES_1,REFUSAL_CHARGES_2,REFUSAL_CHARGES_3,REFUSAL_CHARGES_4,REFUSAL_CHARGES_5,REFUSAL_CHARGES_6,REFUSAL_CHARGES_7,PRDCT_CODE_DESC_TEXT
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-15,NYK-DO,594-0146322-5,2,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-15,NYK-DO,594-0146322-5,3,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-15,NYK-DO,594-0146322-5,4,1,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3004292365,Innovative Marine Foods - Aka Hindustan Lever Ltd.,Karumaddali,Pamarru,"Krishna District, Andhra Pradesh State",Andhra Pradesh,IN, India,"Karumaddali, Andhra Pradesh,  India","Krishna District, Andhra Pradesh State,  India",16XGD21,2004-09-17,BLT-DO,595-2446414-2,1,1,,Yes,No,SALMONELLA,,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3004292365,Innovative Marine Foods - Aka Hindustan Lever Ltd.,Karumaddali,Pamarru,"Krishna District, Andhra Pradesh State",Andhra Pradesh,IN, India,"Karumaddali, Andhra Pradesh,  India","Krishna District, Andhra Pradesh State,  India",16XGD21,2004-09-17,BLT-DO,595-2446414-2,2,1,,No,No,SALMONELLA,,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3003671539,PT Mustika Minanusa Aurora,Jln. Strat Buntu,,Tarakan,Kalimantan Timur,ID, Indonesia,"Jln. Strat Buntu, Kalimantan Timur,  Indonesia","Tarakan,  Indonesia",16XGD21,2004-09-18,LOS-DO,595-2421602-1,1,1,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3003671539,PT Mustika Minanusa Aurora,Jln. Strat Buntu,,Tarakan,Kalimantan Timur,ID, Indonesia,"Jln. Strat Buntu, Kalimantan Timur,  Indonesia","Tarakan,  Indonesia",16XGD21,2004-09-18,LOS-DO,595-2421602-1,2,1,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3003671539,PT Mustika Minanusa Aurora,Jln. Strat Buntu,,Tarakan,Kalimantan Timur,ID, Indonesia,"Jln. Strat Buntu, Kalimantan Timur,  Indonesia","Tarakan,  Indonesia",16XGD21,2004-09-18,LOS-DO,595-2421602-1,3,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3003671539,PT Mustika Minanusa Aurora,Jln. Strat Buntu,,Tarakan,Kalimantan Timur,ID, Indonesia,"Jln. Strat Buntu, Kalimantan Timur,  Indonesia","Tarakan,  Indonesia",16XGD21,2004-09-18,LOS-DO,595-2421602-1,4,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3003671539,PT Mustika Minanusa Aurora,Jln. Strat Buntu,,Tarakan,Kalimantan Timur,ID, Indonesia,"Jln. Strat Buntu, Kalimantan Timur,  Indonesia","Tarakan,  Indonesia",16XGD21,2004-09-18,LOS-DO,595-2421602-1,5,1,,Yes,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3004270938,Falcon Marine Exports Pvt. Ltd.,1067 Osic Industrial Area,"Paradeep Garh, Paradeep",Jagatsinghapur,Orissa,IN, India,"1067 Osic Industrial Area, Orissa,  India","Jagatsinghapur,  India",16JFT05,2004-09-20,NYK-DO,XXX-0088328-1,1,1,,No,No,FILTHY,SALMONELLA,,,,,,,SHRIMP & PRAWNS
3004262010,PT S & D Food Indonesia,Jl. Raya Cilincing No. 29,T.g. Priok,Jakarta,Id-Nota,ID, Indonesia,"Jl. Raya Cilincing No. 29, Id-Nota,  Indonesia","Jakarta,  Indonesia",16XGY21,2004-09-20,NYK-DO,110-5441731-8,1,1,A,No,Yes,SALMONELLA,,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3004262010,PT S & D Food Indonesia,Jl. Raya Cilincing No. 29,T.g. Priok,Jakarta,Id-Nota,ID, Indonesia,"Jl. Raya Cilincing No. 29, Id-Nota,  Indonesia","Jakarta,  Indonesia",16XGY21,2004-09-20,NYK-DO,110-5441731-8,1,1,C,Yes,No,SALMONELLA,,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-21,NYK-DO,594-0146899-2,1,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-21,NYK-DO,594-0146899-2,1,2,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-21,NYK-DO,594-0146899-2,2,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-21,NYK-DO,594-0146899-2,2,2,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-21,NYK-DO,594-0146899-2,3,1,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-21,NYK-DO,594-0146899-2,4,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-21,NYK-DO,594-0146899-2,5,1,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-21,NYK-DO,594-0146998-2,1,1,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-21,NYK-DO,594-0146998-2,1,2,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-21,NYK-DO,594-0146998-2,2,1,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-21,NYK-DO,594-0146998-2,2,2,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-21,NYK-DO,594-0146998-2,3,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-21,NYK-DO,594-0146998-2,4,1,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-21,NYK-DO,594-0146998-2,5,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3009928538,RVR MARINE PRODUCTS LTD,R.S No:35/4 & 5,"Kopalle Village, Kalla Mandal",Bhimavaram,Andhra Pradesh,IN, India,"R.S No:35/4 & 5, Andhra Pradesh,  India","Bhimavaram,  India",16JFD05,2004-09-22,NYK-DO,991-0135445-6,1,1,,Yes,Yes,SALMONELLA,,,,,,,,SHRIMP & PRAWNS
3001768295,International Shrimps Export (Pvt) Limited,Castle Salam Ltd (2nd Flor)8 K.D.A.,,Khulna,,BD, Bangladesh,"Castle Salam Ltd (2nd Flor)8 K.D.A., ,  Bangladesh","Khulna,  Bangladesh",16JGD05,2004-09-23,NYK-DO,453-0108578-8,4,1,,No,Yes,SALMONELLA,SALMONELLA,,,,,,,SHRIMP & PRAWNS
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-23,NYK-DO,594-0147130-1,1,1,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-23,NYK-DO,594-0147130-1,1,2,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-23,NYK-DO,594-0147130-1,2,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-23,NYK-DO,594-0147130-1,3,1,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-09-23,NYK-DO,594-0147130-1,4,1,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3004282596,Bangladesh Sea Food Industries Ltd,15 Shipyard Road,Labonchora,Khulna,BD-NOTA,BD, Bangladesh,"15 Shipyard Road, BD-NOTA,  Bangladesh","Khulna,  Bangladesh",16JGD05,2004-09-28,NYK-DO,595-2428300-5,1,1,,Yes,No,SALMONELLA,,,,,,,,SHRIMP & PRAWNS
3004282596,Bangladesh Sea Food Industries Ltd,15 Shipyard Road,Labonchora,Khulna,BD-NOTA,BD, Bangladesh,"15 Shipyard Road, BD-NOTA,  Bangladesh","Khulna,  Bangladesh",16JGD05,2004-09-28,NYK-DO,595-2428300-5,2,1,,No,No,SALMONELLA,,,,,,,,SHRIMP & PRAWNS
3004282596,Bangladesh Sea Food Industries Ltd,15 Shipyard Road,Labonchora,Khulna,BD-NOTA,BD, Bangladesh,"15 Shipyard Road, BD-NOTA,  Bangladesh","Khulna,  Bangladesh",16JGD05,2004-09-28,NYK-DO,595-2428300-5,3,1,,No,No,SALMONELLA,,,,,,,,SHRIMP & PRAWNS
3003671539,PT Mustika Minanusa Aurora,Jln. Strat Buntu,,Tarakan,Kalimantan Timur,ID, Indonesia,"Jln. Strat Buntu, Kalimantan Timur,  Indonesia","Tarakan,  Indonesia",16XGD21,2004-09-28,LOS-DO,595-2419046-5,1,1,,No,No,FILTHY,,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3003671539,PT Mustika Minanusa Aurora,Jln. Strat Buntu,,Tarakan,Kalimantan Timur,ID, Indonesia,"Jln. Strat Buntu, Kalimantan Timur,  Indonesia","Tarakan,  Indonesia",16XGD21,2004-09-28,LOS-DO,595-2419046-5,2,1,,No,Yes,FILTHY,,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3003671539,PT Mustika Minanusa Aurora,Jln. Strat Buntu,,Tarakan,Kalimantan Timur,ID, Indonesia,"Jln. Strat Buntu, Kalimantan Timur,  Indonesia","Tarakan,  Indonesia",16XGD21,2004-09-28,LOS-DO,595-2419046-5,3,1,,Yes,Yes,FILTHY,,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3003671539,PT Mustika Minanusa Aurora,Jln. Strat Buntu,,Tarakan,Kalimantan Timur,ID, Indonesia,"Jln. Strat Buntu, Kalimantan Timur,  Indonesia","Tarakan,  Indonesia",16XGD21,2004-09-28,LOS-DO,595-2419046-5,4,1,,No,Yes,FILTHY,,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3003671539,PT Mustika Minanusa Aurora,Jln. Strat Buntu,,Tarakan,Kalimantan Timur,ID, Indonesia,"Jln. Strat Buntu, Kalimantan Timur,  Indonesia","Tarakan,  Indonesia",16XGD21,2004-09-28,LOS-DO,595-2419046-5,5,1,,Yes,Yes,FILTHY,,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3004285697,"Suvarna Rekha Marines Pvt., Ltd./aka Suarna Rekha Exports","Ocean Park Apts, Opp. Women's Hostel","Beach Road, Marharanipeta",Visakhapatnam,In-Ap,IN, India,"Ocean Park Apts, Opp. Women's Hostel, In-Ap,  India","Visakhapatnam,  India",16JFD05,2004-09-29,NYK-DO,991-0135390-4,1,1,,Yes,No,SALMONELLA,,,,,,,,SHRIMP & PRAWNS
3004278621,Devi Sea Foods Limited,3 - 79/2 Moolaguntapadu,G T Road,Kalikivaya,Andhra Pradesh,IN, India,"3 - 79/2 Moolaguntapadu, Andhra Pradesh,  India","Kalikivaya,  India",16XGD21,2004-10-04,NYK-DO,241-9200011-5,1,1,,Yes,Yes,SALMONELLA,,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3004278621,Devi Sea Foods Limited,3 - 79/2 Moolaguntapadu,G T Road,Kalikivaya,Andhra Pradesh,IN, India,"3 - 79/2 Moolaguntapadu, Andhra Pradesh,  India","Kalikivaya,  India",16XGD21,2004-10-04,NYK-DO,241-9200102-2,1,1,,Yes,Yes,SALMONELLA,,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3004654752,"Khanh Loi Production and Trading Co., Ltd.",44 Road No.3 Tan Tao Industry Zone,Binh Tan Dist.,Ho Chi Minh City,VN-65,VN, Viet Nam,"44 Road No.3 Tan Tao Industry Zone, VN-65,  Viet Nam","Ho Chi Minh City,  Viet Nam",16JGT05,2004-10-05,LOS-DO,ND7-0021764-6,2,1,,No,No,SALMONELLA,,,,,,,,SHRIMP & PRAWNS
3004654752,"Khanh Loi Production and Trading Co., Ltd.",44 Road No.3 Tan Tao Industry Zone,Binh Tan Dist.,Ho Chi Minh City,VN-65,VN, Viet Nam,"44 Road No.3 Tan Tao Industry Zone, VN-65,  Viet Nam","Ho Chi Minh City,  Viet Nam",16JGT05,2004-10-05,LOS-DO,ND7-0021764-6,3,1,,No,No,SALMONELLA,,,,,,,,SHRIMP & PRAWNS
3003026806,Pt Tunas Nelayan Mandiri,Jl. Yos Sudarso Rt. 29/33 Lantaiii,,Tarakan,,ID, Indonesia,"Jl. Yos Sudarso Rt. 29/33 Lantaiii, ,  Indonesia","Tarakan,  Indonesia",16XGD21,2004-10-05,LOS-DO,082-0271474-0,5,1,,No,No,SALMONELLA,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3004285521,PT.Sumber Kalimantan Abadi,Jln. Tanjung Pasir Mamburungan,,Tarakan,,ID, Indonesia,"Jln. Tanjung Pasir Mamburungan, ,  Indonesia","Tarakan,  Indonesia",16JFD05,2004-10-06,NYK-DO,991-0136131-1,1,1,,Yes,No,SALMONELLA,,,,,,,,SHRIMP & PRAWNS
3002932657,Lockpur Fish Procesing Co. Ltd,"51, Khan-A-Sabur Road",,Khulna,,BD, Bangladesh,"51, Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146249-0,1,1,,Yes,No,SALMONELLA,,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002932657,Lockpur Fish Procesing Co. Ltd,"51, Khan-A-Sabur Road",,Khulna,,BD, Bangladesh,"51, Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146249-0,2,1,,No,No,SALMONELLA,,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002932657,Lockpur Fish Procesing Co. Ltd,"51, Khan-A-Sabur Road",,Khulna,,BD, Bangladesh,"51, Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146249-0,3,1,,No,No,SALMONELLA,,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002932657,Lockpur Fish Procesing Co. Ltd,"51, Khan-A-Sabur Road",,Khulna,,BD, Bangladesh,"51, Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146249-0,4,1,,No,No,SALMONELLA,,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002932657,Lockpur Fish Procesing Co. Ltd,"51, Khan-A-Sabur Road",,Khulna,,BD, Bangladesh,"51, Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146249-0,5,1,,No,No,SALMONELLA,,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146318-3,1,1,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146318-3,2,1,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146318-3,3,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146318-3,4,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146319-1,1,1,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146319-1,2,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146319-1,3,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146319-1,4,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146319-1,5,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146321-7,1,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146321-7,2,1,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146321-7,3,1,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146321-7,4,1,,No,No,FILTHY,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3002862678,Southern Foods Limited,51 Khan-A-Sabur Road,,Khulna,,BD, Bangladesh,"51 Khan-A-Sabur Road, ,  Bangladesh","Khulna,  Bangladesh",16XGD21,2004-10-07,NYK-DO,594-0146323-3,1,1,,No,No,SALMONELLA,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
