MFG_FIRM_FEI_NUM,Declared_Manufacturer,LINE1_ADRS,LINE2_ADRS,CITY_NAME,PROVINCE_STATE,ISO_CNTRY_CODE,COUNTRY_NAME,FULL_ADDRESS,CITY_COUNTRY,PRODUCT_CODE,REFUSAL_DATE,DISTRICT,ENTRY_NUM,RFRNC_DOC_ID,LINE_NUM,LINE_SFX_ID,FDA_SAMPLE_ANALYSIS,PRIVATE_LAB_ANALYSIS,ACT_SECTION_CHARGES,REFUSAL_CHARGES_1,REFUSAL_CHARGES_2,REFUSAL_CHARGES_3,REFUSAL_CHARGES_4,REFUSAL_CHARGES_5,REFUSAL_CHARGES_6,REFUSAL_CHARGES_7,PRDCT_CODE_DESC_TEXT
3000000000,Nila Seafoods Pvt. Ltd.,137 Tuticorin,,Pudur Pandiyapuram,Tamil Nadu,IN,India,"137 Tuticorin, Pudur Pandiyapuram, Tamil Nadu, India","Pudur Pandiyapuram, India",16XGT21,10/7/2014,FLA-DO,032-0455358-4,1,1,,Yes,No,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,PT Satu Tiga Enam Delapan,Jln. Yos Sudarso No. 72,,Banyuwangi,Jawa Timur,ID,Indonesia,"Jln. Yos Sudarso No. 72, Banyuwangi, Jawa Timur, Indonesia","Banyuwangi, Indonesia",16XGT21,1/22/2014,DNBI,037-0286851-8,3,1,,Yes,No,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,Kuliarchar Seafoods (Cox's Bazar),"Plot No. A-1, B-16 & B-17 BSCIC",Industrial Estate Jhilonja,Cox¿¿s Bazar,BD-11,BD,Bangladesh,"Plot No. A-1, B-16 & B-17 BSCIC, Cox¿¿s Bazar, BD-11, Bangladesh","Cox¿¿s Bazar, Bangladesh",16XGD21,3/6/2014,DNBI,037-0287763-4,1,1,,Yes,No,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,PT Satu Tiga Enam Delapan,Jln. Yos Sudarso No. 72,,Banyuwangi,Jawa Timur,ID,Indonesia,"Jln. Yos Sudarso No. 72, Banyuwangi, Jawa Timur, Indonesia","Banyuwangi, Indonesia",16XGT21,8/1/2014,DET-DO,037-0290546-8,1,1,A,No,No,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,Ngoc Tri Seafood Joint Stock Company,"Hamlet 3, Lang Tron Ward, Gia Rai Town",,Bac Lieu City,Bac Lieu,VN,Vietnam,"Hamlet 3, Lang Tron Ward, Gia Rai Town, Bac Lieu City, Bac Lieu, Vietnam","Bac Lieu City, Vietnam",16XGN21,9/8/2015,DWCI,062-0812809-8,2,1,,Yes,No,249,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,SATYA SEAFOODS PVT LTD,2 - 159 Apsp,,Panasapadu,Andhra Pradesh,IN,India,"2 - 159 Apsp, Panasapadu, Andhra Pradesh, India","Panasapadu, India",16XGD21,12/4/2014,LOS-DO,082-0141355-9,1,1,,Yes,No,3220,NITROFURAN,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,Mangala Marine Exim India Pvt. Ltd. Unit # 1,Industrial Development Area,Aroor,Alleppy District,Kerala,IN,India,"Industrial Development Area, Alleppy District, Kerala, India","Alleppy District, India",16JGT05,5/12/2014,LOS-DO,082-0338046-7,1,1,,No,Yes,9,SALMONELLA,,,,,,,SHRIMP & PRAWNS
3010000000,Mangala Marine Exim India Pvt. Ltd. Unit # 1,Industrial Development Area,Aroor,Alleppy District,Kerala,IN,India,"Industrial Development Area, Alleppy District, Kerala, India","Alleppy District, India",16JGT05,5/12/2014,LOS-DO,082-0339003-7,1,1,,No,Yes,9,SALMONELLA,,,,,,,SHRIMP & PRAWNS
3010000000,Mangala Marine Exim India Pvt. Ltd. Unit # 1,Industrial Development Area,Aroor,Alleppy District,Kerala,IN,India,"Industrial Development Area, Alleppy District, Kerala, India","Alleppy District, India",16JGT05,4/4/2014,LOS-DO,082-0339341-1,1,1,,No,Yes,9,SALMONELLA,,,,,,,SHRIMP & PRAWNS
3000000000,Five Star Marine Exports Pvt. Limited,Narayana Reddypet,Mypadu Road,Nellore,Andhra Pradesh,IN,India,"Narayana Reddypet, Nellore, Andhra Pradesh, India","Nellore, India",16XGN21,1/7/2014,LOS-DO,082-0340506-6,1,1,,No,Yes,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,National Sea Food Industries,"No. 52 Char-Rupsha, Bagmara, Plot",,Khulna,,BD,Bangladesh,"No. 52 Char-Rupsha, Bagmara, Plot, Khulna, , Bangladesh","Khulna, Bangladesh",16XGD21,3/4/2014,LOS-DO,082-0340995-1,1,1,,No,No,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,National Sea Food Industries,"No. 52 Char-Rupsha, Bagmara, Plot",,Khulna,,BD,Bangladesh,"No. 52 Char-Rupsha, Bagmara, Plot, Khulna, , Bangladesh","Khulna, Bangladesh",16XGD21,3/4/2014,LOS-DO,082-0340995-1,1,2,,Yes,Yes,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,Jahanabad Sea Foods,"1075, Char Rupsha",Bagmara,Khulna,BD-NOTA,BD,Bangladesh,"1075, Char Rupsha, Khulna, BD-NOTA, Bangladesh","Khulna, Bangladesh",16XGD21,3/25/2014,LOS-DO,082-0341927-3,1,1,,No,No,"9, 249",SALMONELLA, FILTHY,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,National Sea Food Industries,"No. 52 Char-Rupsha, Bagmara, Plot",,Khulna,,BD,Bangladesh,"No. 52 Char-Rupsha, Bagmara, Plot, Khulna, , Bangladesh","Khulna, Bangladesh",16XGD21,4/4/2014,LOS-DO,082-0342139-4,1,1,,No,Yes,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
1000000000,Kim Anh Company Ltd (Factory DL 117),49 National Highway 1Quarter 2,,Soc Trang Province,,VN,Vietnam,"49 National Highway 1Quarter 2, Soc Trang Province, , Vietnam","Soc Trang Province, Vietnam",16XGD21,6/16/2014,LOS-DO,082-0343554-3,1,1,,No,No,2860,VETDRUGES,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
1000000000,Kim Anh Company Ltd (Factory DL 117),49 National Highway 1Quarter 2,,Soc Trang Province,,VN,Vietnam,"49 National Highway 1Quarter 2, Soc Trang Province, , Vietnam","Soc Trang Province, Vietnam",16XGD21,6/16/2014,LOS-DO,082-0343554-3,2,1,,No,No,2860,VETDRUGES,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
1000000000,Kim Anh Company Ltd (Factory DL 117),49 National Highway 1Quarter 2,,Soc Trang Province,,VN,Vietnam,"49 National Highway 1Quarter 2, Soc Trang Province, , Vietnam","Soc Trang Province, Vietnam",16XGD21,6/16/2014,LOS-DO,082-0343554-3,3,1,,No,No,2860,VETDRUGES,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
1000000000,Kim Anh Company Ltd (Factory DL 117),49 National Highway 1Quarter 2,,Soc Trang Province,,VN,Vietnam,"49 National Highway 1Quarter 2, Soc Trang Province, , Vietnam","Soc Trang Province, Vietnam",16XGD21,6/16/2014,LOS-DO,082-0343554-3,4,1,,Yes,No,2860,VETDRUGES,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,Panca Mitra Multiperdana,Jln Pulau Tarakan,,Tarakan,Kalimantan Timur,ID,Indonesia,"Jln Pulau Tarakan, Tarakan, Kalimantan Timur, Indonesia","Tarakan, Indonesia",16XGD21,6/10/2014,LOS-DO,082-0344250-7,1,1,,No,No,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,Five Star Marine Exports Pvt. Limited,Narayana Reddypet,Mypadu Road,Nellore,Andhra Pradesh,IN,India,"Narayana Reddypet, Nellore, Andhra Pradesh, India","Nellore, India",16XGD21,8/20/2014,LOS-DO,082-0344769-6,1,1,,Yes,No,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,Five Star Marine Exports Pvt. Limited,Narayana Reddypet,Mypadu Road,Nellore,Andhra Pradesh,IN,India,"Narayana Reddypet, Nellore, Andhra Pradesh, India","Nellore, India",16JGD05,10/6/2014,LOS-DO,082-0345906-3,1,1,,Yes,Yes,9,SALMONELLA,,,,,,,SHRIMP & PRAWNS
3000000000,Five Star Marine Exports Pvt. Limited,Narayana Reddypet,Mypadu Road,Nellore,Andhra Pradesh,IN,India,"Narayana Reddypet, Nellore, Andhra Pradesh, India","Nellore, India",16XGD21,12/22/2014,LOS-DO,082-0347099-5,1,1,,No,Yes,"9, 249",SALMONELLA, FILTHY,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,Jayalakshmi Sea Foods Pvt. Ltd. Unit II,2 & 275/2 No 267 Seesali Village,,Bhimavaram,Andhra Pradesh,IN,India,"2 & 275/2 No 267 Seesali Village, Bhimavaram, Andhra Pradesh, India","Bhimavaram, India",16XGT21,3/27/2015,LOS-DO,082-0349065-4,1,1,,Yes,Yes,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,"Makrich Progress Co.,Ltd.",Muang,"57; 6 Moo 4, Aekachai Road",Muang Samut Sakhon,Samut Sakhon,TH,Thailand,"Muang, Muang Samut Sakhon, Samut Sakhon, Thailand","Muang Samut Sakhon, Thailand",16XGT21,3/19/2015,LOS-DO,082-0349094-4,1,1,,Yes,Yes,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,Avanti Frozen Foods Private Limited,Mandal,,Gopalapuram,Andhra Pradesh,IN,India,"Mandal, Gopalapuram, Andhra Pradesh, India","Gopalapuram, India",16XGD21,3/19/2015,LOS-DO,082-0349684-2,1,1,,No,Yes,2860,VETDRUGES,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,Avanti Frozen Foods Private Limited,Mandal,,Gopalapuram,Andhra Pradesh,IN,India,"Mandal, Gopalapuram, Andhra Pradesh, India","Gopalapuram, India",16XGD21,3/19/2015,LOS-DO,082-0349684-2,2,1,,No,Yes,2860,VETDRUGES,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,Avanti Frozen Foods Private Limited,Mandal,,Gopalapuram,Andhra Pradesh,IN,India,"Mandal, Gopalapuram, Andhra Pradesh, India","Gopalapuram, India",16XGD21,3/19/2015,LOS-DO,082-0349684-2,3,1,,No,Yes,2860,VETDRUGES,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,Avanti Frozen Foods Private Limited,Mandal,,Gopalapuram,Andhra Pradesh,IN,India,"Mandal, Gopalapuram, Andhra Pradesh, India","Gopalapuram, India",16XGD21,3/19/2015,LOS-DO,082-0349684-2,4,1,,No,Yes,2860,VETDRUGES,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,Avanti Frozen Foods Private Limited,Mandal,,Gopalapuram,Andhra Pradesh,IN,India,"Mandal, Gopalapuram, Andhra Pradesh, India","Gopalapuram, India",16XGD21,3/19/2015,LOS-DO,082-0349684-2,5,1,,No,Yes,2860,VETDRUGES,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,Avanti Frozen Foods Private Limited,Mandal,,Gopalapuram,Andhra Pradesh,IN,India,"Mandal, Gopalapuram, Andhra Pradesh, India","Gopalapuram, India",16XGT21,3/19/2015,LOS-DO,082-0349684-2,6,1,,No,Yes,2860,VETDRUGES,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,RDR EXPORTS,"243/3 SEESALI VILLAGE, KALLA MANDEL",WEST GODAVARI DISTRICT,BHIMAVARAM,Andhra Pradesh,IN,India,"243/3 SEESALI VILLAGE, KALLA MANDEL, BHIMAVARAM, Andhra Pradesh, India","BHIMAVARAM, India",16JGD05,10/14/2015,LOS-DO,082-0353221-6,1,1,,Yes,No,3220,NITROFURAN,,,,,,,SHRIMP & PRAWNS
3000000000,RDR EXPORTS,"243/3 SEESALI VILLAGE, KALLA MANDEL",WEST GODAVARI DISTRICT,BHIMAVARAM,Andhra Pradesh,IN,India,"243/3 SEESALI VILLAGE, KALLA MANDEL, BHIMAVARAM, Andhra Pradesh, India","BHIMAVARAM, India",16XGT21,2/11/2016,LOS-DO,082-0358155-1,1,1,,No,Yes,"2860, 3220",VETDRUGES, NITROFURAN,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,Kuliarchar Seafoods (Cox's Bazar),"Plot No. A-1, B-16 & B-17 BSCIC",Industrial Estate Jhilonja,Cox¿¿s Bazar,BD-11,BD,Bangladesh,"Plot No. A-1, B-16 & B-17 BSCIC, Cox¿¿s Bazar, BD-11, Bangladesh","Cox¿¿s Bazar, Bangladesh",16XGD21,3/2/2016,LOS-DO,082-0358918-2,1,1,,Yes,No,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,Kay Kay Exports,388 388a Chanthapalam,,Chellanam,Kerala,IN,India,"388 388a Chanthapalam, Chellanam, Kerala, India","Chellanam, India",16XGN21,3/8/2016,LOS-DO,082-0359930-6,1,1,,No,No,"3220, 2860",NITROFURAN, VETDRUGES,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,Kay Kay Exports,388 388a Chanthapalam,,Chellanam,Kerala,IN,India,"388 388a Chanthapalam, Chellanam, Kerala, India","Chellanam, India",16XGN21,3/8/2016,LOS-DO,082-0359930-6,1,2,,No,No,"2860, 3220",VETDRUGES, NITROFURAN,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,Can Tho Import Export Fishery Limited Company (CAFISH),Tra Noc Industrial Processing Zone,Lot 4; Cantho city,Cantho,Vn-48,VN,Vietnam,"Tra Noc Industrial Processing Zone, Cantho, Vn-48, Vietnam","Cantho, Vietnam",16XGD21,4/12/2016,DNEI,082-0360058-3,1,1,,No,Yes,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,Can Tho Import Export Fishery Limited Company (CAFISH),Tra Noc Industrial Processing Zone,Lot 4; Cantho city,Cantho,Vn-48,VN,Vietnam,"Tra Noc Industrial Processing Zone, Cantho, Vn-48, Vietnam","Cantho, Vietnam",16XGN21,2/12/2016,LOS-DO,082-0360305-8,1,1,,No,No,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,AMARSAGAR SEAFOODS PVT LTD,SURVEY NO 29 JAWAR NAKA,,PORBANDAR,,IN,India,"SURVEY NO 29 JAWAR NAKA, PORBANDAR, , India","PORBANDAR, India",16XGT21,5/27/2016,LOS-DO,082-0362065-6,5,1,,No,No,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,JIACHANG AQUATIC PRODUCT CO LTD,Doumei Guangwei,"Town, L",Zhangzhou City,,CN,China,"Doumei Guangwei, Zhangzhou City, , China","Zhangzhou City, China",16WGN22,6/28/2016,DWCI,082-0362364-3,1,1,,Yes,No,249,FILTHY,,,,,,,"SEAFOOD SALAD (SHRIMP, CRAB, ETC.), MIXED FISHERY/SEAFOOD PRODUCTS"
3010000000,AMARSAGAR SEAFOODS PVT LTD,SURVEY NO 29 JAWAR NAKA,,PORBANDAR,,IN,India,"SURVEY NO 29 JAWAR NAKA, PORBANDAR, , India","PORBANDAR, India",16XGT21,6/2/2016,LOS-DO,082-0362521-8,3,1,,No,No,"9, 249",SALMONELLA, FILTHY,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,AMARSAGAR SEAFOODS PVT LTD,SURVEY NO 29 JAWAR NAKA,,PORBANDAR,,IN,India,"SURVEY NO 29 JAWAR NAKA, PORBANDAR, , India","PORBANDAR, India",16XGT21,7/6/2016,LOS-DO,082-0363129-9,2,1,,No,No,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,Sea Foods Private Limited,Dakshin Balarampur Shankurpur,,West Bengal,,IN,India,"Dakshin Balarampur Shankurpur, West Bengal, , India","West Bengal, India",16XGD21,9/13/2016,LOS-DO,082-0364455-7,2,1,,No,Yes,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,Ca Mau Seafood Processing  & Service Joint Stock,4 Nguyen Cong Tru Street,Ward 8,California Mau,VN-59,VN,Vietnam,"4 Nguyen Cong Tru Street, California Mau, VN-59, Vietnam","California Mau, Vietnam",16XGT21,10/28/2016,NWE-DO,082-0366458-9,1,1,,Yes,No,2860,VETDRUGES,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,Nekkanti Sea Foods Limited,5b Survey No 248,,J Thimmapuram,Andhra Pradesh,IN,India,"5b Survey No 248, J Thimmapuram, Andhra Pradesh, India","J Thimmapuram, India",16XGN21,11/22/2016,LOS-DO,082-0366870-5,1,1,,No,No,249,FILTHY,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,JIACHANG AQUATIC PRODUCT CO LTD,Doumei Guangwei,"Town, L",Zhangzhou City,,CN,China,"Doumei Guangwei, Zhangzhou City, , China","Zhangzhou City, China",16WGN22,1/5/2017,LOS-DO,082-0369290-3,11,1,,Yes,Yes,2860,VETDRUGES,,,,,,,"SEAFOOD SALAD (SHRIMP, CRAB, ETC.), MIXED FISHERY/SEAFOOD PRODUCTS"
3010000000,PT DUA PUTRA UTAMA MAKMUR TBK,Km 7,Jl. raya Pati - Juwana,"Pati, Central Jaya",None of the above,ID,Indonesia,"Km 7, Pati, Central Jaya, None of the above, Indonesia","Pati, Central Jaya, Indonesia",16XGD21,1/10/2017,LOS-DO,082-0370198-5,21,1,,No,Yes,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,"GOOD LUCK PRODUCT CO., LTD.",69,"9 Ekachai Road, Thajean, Muang",Muang Samut Sakhon,Samut Sakhon,TH,Thailand,"69, Muang Samut Sakhon, Samut Sakhon, Thailand","Muang Samut Sakhon, Thailand",16XGT21,5/11/2017,DWCI,082-0371395-6,11,1,,Yes,No,2860,VETDRUGES,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,PT SUMBER KALIMANTAN ABADI,JL. PASAR BERINGIN NO.9,,KALIMANTAN TIMUR,,ID,Indonesia,"JL. PASAR BERINGIN NO.9, KALIMANTAN TIMUR, , Indonesia","KALIMANTAN TIMUR, Indonesia",16XGD21,5/23/2017,DNEI,082-0371814-6,31,1,,No,Yes,"249, 9",FILTHY, SALMONELLA,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,PT DUA PUTRA UTAMA MAKMUR TBK,Km 7,Jl. raya Pati - Juwana,"Pati, Central Jaya",None of the above,ID,Indonesia,"Km 7, Pati, Central Jaya, None of the above, Indonesia","Pati, Central Jaya, Indonesia",16XGD21,3/20/2017,LOS-DO,082-0372117-3,11,1,,No,No,"9, 249",SALMONELLA, FILTHY,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,PT Central Pertiwi Bahari (Plant II),Kab. Tulang Bawang,"Kampung Mandiri, Kecamatan Dente Teladas",Metro,Lampung,ID,Indonesia,"Kab. Tulang Bawang, Metro, Lampung, Indonesia","Metro, Indonesia",16XGT21,4/18/2017,DWCI,082-0372872-3,11,1,,No,No,"9, 249",SALMONELLA, FILTHY,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,PT Central Pertiwi Bahari (Plant II),Kab. Tulang Bawang,"Kampung Mandiri, Kecamatan Dente Teladas",Metro,Lampung,ID,Indonesia,"Kab. Tulang Bawang, Metro, Lampung, Indonesia","Metro, Indonesia",16XGT21,4/18/2017,DWCI,082-0372872-3,11,2,,No,No,"9, 249",SALMONELLA, FILTHY,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,PT Central Pertiwi Bahari (Plant II),Kab. Tulang Bawang,"Kampung Mandiri, Kecamatan Dente Teladas",Metro,Lampung,ID,Indonesia,"Kab. Tulang Bawang, Metro, Lampung, Indonesia","Metro, Indonesia",16XGT21,4/18/2017,DWCI,082-0372872-3,11,3,,No,No,"249, 9",FILTHY, SALMONELLA,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,PT Central Pertiwi Bahari (Plant II),Kab. Tulang Bawang,"Kampung Mandiri, Kecamatan Dente Teladas",Metro,Lampung,ID,Indonesia,"Kab. Tulang Bawang, Metro, Lampung, Indonesia","Metro, Indonesia",16XGD21,4/18/2017,DWCI,082-0372872-3,31,1,,No,No,"9, 249",SALMONELLA, FILTHY,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,PT Central Pertiwi Bahari (Plant II),Kab. Tulang Bawang,"Kampung Mandiri, Kecamatan Dente Teladas",Metro,Lampung,ID,Indonesia,"Kab. Tulang Bawang, Metro, Lampung, Indonesia","Metro, Indonesia",16XGD21,4/18/2017,DWCI,082-0372872-3,41,1,,No,No,"249, 9",FILTHY, SALMONELLA,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,PT Central Pertiwi Bahari (Plant II),Kab. Tulang Bawang,"Kampung Mandiri, Kecamatan Dente Teladas",Metro,Lampung,ID,Indonesia,"Kab. Tulang Bawang, Metro, Lampung, Indonesia","Metro, Indonesia",16XGD21,4/18/2017,DWCI,082-0372872-3,51,1,,No,No,"9, 249",SALMONELLA, FILTHY,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,PT. Surya Alam Tunggal,Jl. Raya Tropodo 126,,Sidoarjo,Jawa Timur,ID,Indonesia,"Jl. Raya Tropodo 126, Sidoarjo, Jawa Timur, Indonesia","Sidoarjo, Indonesia",16XGD21,6/6/2017,DWCI,082-0373541-3,11,1,,Yes,No,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,PT Centralpertiwi Bahari,Kab Tulang Bawang Lampung,"Kampung Adiwarna, Kec. Gedung Meneng",Metro,Lampung,ID,Indonesia,"Kab Tulang Bawang Lampung, Metro, Lampung, Indonesia","Metro, Indonesia",16XGT21,7/3/2017,DWCI,082-0374253-4,11,1,,No,Yes,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3010000000,VASAI FROZEN FOODS,"Snehalay Gass, Post Sopara, Waide Safala Ro","Ad, West Railway, Dist Thane",Taluka Vasai,,IN,India,"Snehalay Gass, Post Sopara, Waide Safala Ro, Taluka Vasai, , India","Taluka Vasai, India",16XGD21,9/25/2017,DWCI,082-0376237-5,11,1,,No,Yes,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,Falcon Marine Exports Pvt. Ltd.,1067 Osic Industrial Area,"Paradeep Garh, Paradeep",Jagatsinghapur,Orissa,IN,India,"1067 Osic Industrial Area, Jagatsinghapur, Orissa, India","Jagatsinghapur, India",16XGD21,1/4/2018,DWCI,082-0380268-4,11,1,,Yes,No,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,Falcon Marine Exports Pvt. Ltd.,1067 Osic Industrial Area,"Paradeep Garh, Paradeep",Jagatsinghapur,Orissa,IN,India,"1067 Osic Industrial Area, Jagatsinghapur, Orissa, India","Jagatsinghapur, India",16XGD21,4/25/2018,DSEI,082-0381102-4,11,1,,No,Yes,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,Falcon Marine Exports Pvt. Ltd.,1067 Osic Industrial Area,"Paradeep Garh, Paradeep",Jagatsinghapur,Orissa,IN,India,"1067 Osic Industrial Area, Jagatsinghapur, Orissa, India","Jagatsinghapur, India",16XGD21,4/25/2018,DSEI,082-0381102-4,21,1,,No,Yes,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,Falcon Marine Exports Pvt. Ltd.,1067 Osic Industrial Area,"Paradeep Garh, Paradeep",Jagatsinghapur,Orissa,IN,India,"1067 Osic Industrial Area, Jagatsinghapur, Orissa, India","Jagatsinghapur, India",16XGD21,4/25/2018,DSEI,082-0381102-4,31,1,,No,Yes,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
3000000000,Falcon Marine Exports Pvt. Ltd.,1067 Osic Industrial Area,"Paradeep Garh, Paradeep",Jagatsinghapur,Orissa,IN,India,"1067 Osic Industrial Area, Jagatsinghapur, Orissa, India","Jagatsinghapur, India",16XGD21,4/25/2018,DSEI,082-0381102-4,41,1,,No,Yes,9,SALMONELLA,,,,,,,"SHRIMP AND PRAWNS, AQUACULTURE HARVESTED FISHERY/SEAFOOD PRODUCTS"
